date,day_sin,day_cos,weekday_sin,weekday_cos,month_sin,month_cos,weekend,holiday,actual_holiday,cash_balance,net_inflow
2020-09-30,-0.20129852008866114,0.9795299412524943,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,0,42104918.84056412,-739978.9752949502
2020-10-01,0.20129852008866006,0.9795299412524945,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,42770098.65771288,665179.8171487618
2020-10-02,0.39435585511331855,0.9189578116202306,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,43514137.03072458,744038.3730116981
2020-10-03,0.5712682150947923,0.8207634412072763,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,1,0,44182964.88422058,668827.8534959998
2020-10-04,0.72479278722912,0.6889669190756866,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,1,0,44805704.32642026,622739.4421996851
2020-10-05,0.8486442574947509,0.5289640103269624,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0,44922652.401292495,116948.0748722338
2020-10-06,0.9377521321470804,0.3473052528448203,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,45515322.43317737,592670.0318848775
2020-10-07,0.9884683243281114,0.1514277775045767,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,46155346.23912583,640023.8059484531
2020-10-08,0.9987165071710528,-0.05064916883871264,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,46803067.71698589,647721.4778600684
2020-10-09,0.9680771188662043,-0.2506525322587204,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,47545359.04377061,742291.3267847156
2020-10-10,0.8978045395707416,-0.4403941515576344,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,1,0,48191323.04236422,645963.9985936078
2020-10-11,0.7907757369376989,-0.6121059825476626,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,1,0,47209365.82042845,-981957.2219357606
2020-10-12,0.6513724827222223,-0.758758122692791,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0,47834663.21924529,625297.3988168411
2020-10-13,0.48530196253108104,-0.8743466161445821,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,48438860.23562192,604197.0163766207
2020-10-14,0.29936312297335804,-0.9541392564000488,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,49076762.60841738,637902.3727954673
2020-10-15,0.10116832198743272,-0.994869323391895,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,48788566.58627508,-288196.02214230155
2020-10-16,-0.10116832198743204,-0.9948693233918952,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,49558913.771788925,770347.185513846
2020-10-17,-0.2993631229733582,-0.9541392564000488,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,1,0,50206668.52397879,647754.7521898638
2020-10-18,-0.4853019625310808,-0.8743466161445822,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,1,0,50826881.40595323,620212.8819744365
2020-10-19,-0.651372482722222,-0.7587581226927911,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0,51433406.3331252,606524.927171964
2020-10-20,-0.7907757369376986,-0.6121059825476627,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,51925641.75637077,492235.4232455779
2020-10-21,-0.8978045395707417,-0.44039415155763423,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,52565251.65420197,639609.8978312043
2020-10-22,-0.9680771188662041,-0.2506525322587213,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,53233341.217308655,668089.5631066816
2020-10-23,-0.9987165071710528,-0.05064916883871355,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,37383649.3744239,-15849691.842884757
2020-10-24,-0.9884683243281114,0.15142777750457667,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,1,0,37543269.72409263,159620.34966873453
2020-10-25,-0.9377521321470804,0.3473052528448203,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,1,0,38250681.99572793,707412.2716352907
2020-10-26,-0.8486442574947509,0.5289640103269624,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0,38942089.26558781,691407.2698598889
2020-10-27,-0.72479278722912,0.6889669190756865,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,39625662.65752605,683573.3919382417
2020-10-28,-0.5712682150947924,0.8207634412072763,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,38148325.57482571,-1477337.0827003454
2020-10-29,-0.3943558551133187,0.9189578116202306,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,38945056.42625307,796730.8514273667
2020-10-30,-0.20129852008866114,0.9795299412524943,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,39768092.346327774,823035.9200746993
2020-10-31,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,1,0,39290195.727035485,-477896.6192922905
2020-11-01,0.20129852008866006,0.9795299412524945,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,1,1,1,39924937.92106701,634742.1940315242
2020-11-02,0.39435585511331855,0.9189578116202306,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,0,40514162.07120827,589224.1501412565
2020-11-03,0.5712682150947923,0.8207634412072763,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,0,0,41105004.05827528,590841.9870670149
2020-11-04,0.72479278722912,0.6889669190756866,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,0,0,41741077.45351398,636073.3952386995
2020-11-05,0.8486442574947509,0.5289640103269624,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,0,0,41921333.45736942,180256.0038554368
2020-11-06,0.9377521321470804,0.3473052528448203,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,0,0,42654933.30479867,733599.8474292572
2020-11-07,0.9884683243281114,0.1514277775045767,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1,1,0,43291822.78125716,636889.4764584838
2020-11-08,0.9987165071710528,-0.05064916883871264,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,1,1,0,43928719.61291415,636896.8316569929
2020-11-09,0.9680771188662043,-0.2506525322587204,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,0,44541641.38539741,612921.7724832628
2020-11-10,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,0,0,45142773.84009518,601132.4546977627
2020-11-11,0.7907757369376989,-0.6121059825476626,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,0,0,45786184.88626747,643411.0461722953
2020-11-12,0.6513724827222223,-0.758758122692791,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,0,0,46445000.58935464,658815.7030871608
2020-11-13,0.48530196253108104,-0.8743466161445821,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,0,0,47177042.46898916,732041.8796345313
2020-11-14,0.29936312297335804,-0.9541392564000488,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1,1,0,47825596.76116825,648554.2921790868
2020-11-15,0.10116832198743272,-0.994869323391895,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,1,1,0,47477724.67767085,-347872.083497399
2020-11-16,-0.10116832198743204,-0.9948693233918952,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,0,48086650.418323845,608925.7406529926
2020-11-17,-0.2993631229733582,-0.9541392564000488,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,0,0,48673578.07111727,586927.6527934195
2020-11-18,-0.4853019625310808,-0.8743466161445822,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,0,0,49305266.2833471,631688.2122298311
2020-11-19,-0.651372482722222,-0.7587581226927911,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,0,0,49981111.06970868,675844.7863615807
2020-11-20,-0.7907757369376986,-0.6121059825476627,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,0,0,50720662.542767935,739551.4730592606
2020-11-21,-0.8978045395707417,-0.44039415155763423,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1,1,0,51358234.9246555,637572.3818875621
2020-11-22,-0.9680771188662041,-0.2506525322587213,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,1,1,0,51983143.29906723,624908.3744117336
2020-11-23,-0.9987165071710528,-0.05064916883871355,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,0,52573237.89759175,590094.5985245148
2020-11-24,-0.9884683243281114,0.15142777750457667,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,0,0,53163513.85409337,590275.9565016263
2020-11-25,-0.9377521321470804,0.3473052528448203,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,0,0,53895160.40814013,731646.554046758
2020-11-26,-0.8486442574947509,0.5289640103269624,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,0,0,54654847.49914806,759687.0910079301
2020-11-27,-0.72479278722912,0.6889669190756865,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,0,0,55498886.29011209,844038.7909640331
2020-11-28,-0.5712682150947924,0.8207634412072763,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1,1,0,56218034.919958346,719148.6298462539
2020-11-29,-0.3943558551133187,0.9189578116202306,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,1,1,0,56930011.923219725,711977.0032613759
2020-11-30,-0.20129852008866114,0.9795299412524943,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,0,56146584.23716392,-783427.6860558004
2020-12-01,0.20129852008866006,0.9795299412524945,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,0,0,56842526.03301071,695941.7958467826
2020-12-02,0.39435585511331855,0.9189578116202306,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,0,0,57610656.30743971,768130.2744289997
2020-12-03,0.5712682150947923,0.8207634412072763,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,0,0,58397650.17116084,786993.8637211346
2020-12-04,0.72479278722912,0.6889669190756866,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0,0,59253319.85633265,855669.685171811
2020-12-05,0.8486442574947509,0.5289640103269624,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1,1,0,59519290.53657282,265970.6802401664
2020-12-06,0.9377521321470804,0.3473052528448203,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,1,1,0,55980299.35089916,-3538991.1856736606
2020-12-07,0.9884683243281114,0.1514277775045767,0.0,1.0,-2.4492935982947064e-16,1.0,0,0,0,51913848.19811585,-4066451.152783307
2020-12-08,0.9987165071710528,-0.05064916883871264,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,1,1,52488053.38701617,574205.1889003214
2020-12-09,0.9680771188662043,-0.2506525322587204,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,0,0,53219335.02168076,731281.6346645874
2020-12-10,0.8978045395707416,-0.4403941515576344,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,0,0,54032393.79882683,813058.7771460727
2020-12-11,0.7907757369376989,-0.6121059825476626,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0,0,54907561.8348195,875168.0359926735
2020-12-12,0.6513724827222223,-0.758758122692791,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1,1,0,55667728.05322178,760166.2184022734
2020-12-13,0.48530196253108104,-0.8743466161445821,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,1,1,0,56391218.43420126,723490.3809794866
2020-12-14,0.29936312297335804,-0.9541392564000488,0.0,1.0,-2.4492935982947064e-16,1.0,0,0,0,57108656.90307021,717438.468868941
2020-12-15,0.10116832198743272,-0.994869323391895,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,0,0,56841039.69969833,-267617.20337187906
2020-12-16,-0.10116832198743204,-0.9948693233918952,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,0,0,57605206.3157873,764166.6160889767
2020-12-17,-0.2993631229733582,-0.9541392564000488,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,0,0,58397263.45404929,792057.1382619855
2020-12-18,-0.4853019625310808,-0.8743466161445822,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0,0,59267919.03767198,870655.583622697
2020-12-19,-0.651372482722222,-0.7587581226927911,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1,1,0,60021817.94946784,753898.9117958521
2020-12-20,-0.7907757369376986,-0.6121059825476627,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,1,1,0,52503231.30292051,-7518586.646547321
2020-12-21,-0.8978045395707417,-0.44039415155763423,0.0,1.0,-2.4492935982947064e-16,1.0,0,0,0,53218374.47714856,715143.1742280377
2020-12-22,-0.9680771188662041,-0.2506525322587213,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,0,0,53897280.48254807,678906.0053995078
2020-12-23,-0.9987165071710528,-0.05064916883871355,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,0,0,54632981.09319073,735700.6106426663
2020-12-24,-0.9884683243281114,0.15142777750457667,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,0,0,55671688.77828585,1038707.6850951212
2020-12-25,-0.9377521321470804,0.3473052528448203,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,1,1,56713794.28116548,1042105.502879626
2020-12-26,-0.8486442574947509,0.5289640103269624,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1,1,1,57583528.02766599,869733.7465005118
2020-12-27,-0.72479278722912,0.6889669190756865,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,1,1,0,58419447.52523961,835919.4975736202
2020-12-28,-0.5712682150947924,0.8207634412072763,0.0,1.0,-2.4492935982947064e-16,1.0,0,0,0,45741925.78383945,-12677521.741400156
2020-12-29,-0.3943558551133187,0.9189578116202306,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,0,0,46534823.29857638,792897.5147369271
2020-12-30,-0.20129852008866114,0.9795299412524943,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,0,0,47387280.05910407,852456.7605276875
2020-12-31,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,0,0,47090644.64091312,-296635.418190949
2021-01-01,0.20129852008866006,0.9795299412524945,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,1,1,47660578.34910313,569933.708190012
2021-01-02,0.39435585511331855,0.9189578116202306,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,1,0,45702820.9636549,-1957757.385448231
2021-01-03,0.5712682150947923,0.8207634412072763,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,1,0,46292117.51814773,589296.5544928313
2021-01-04,0.72479278722912,0.6889669190756866,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,46893476.31125573,601358.7931080011
2021-01-05,0.8486442574947509,0.5289640103269624,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,0,47169845.28451476,276368.9732590326
2021-01-06,0.9377521321470804,0.3473052528448203,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,1,1,47669546.98969175,499701.7051769896
2021-01-07,0.9884683243281114,0.1514277775045767,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,0,48334125.682667606,664578.6929758543
2021-01-08,0.9987165071710528,-0.05064916883871264,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,0,49070826.02562861,736700.3429609984
2021-01-09,0.9680771188662043,-0.2506525322587204,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,1,0,49707652.24139969,636826.2157710816
2021-01-10,0.8978045395707416,-0.4403941515576344,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,1,0,49932210.62650929,224558.38510960195
2021-01-11,0.7907757369376989,-0.6121059825476626,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,50509303.03460577,577092.4080964813
2021-01-12,0.6513724827222223,-0.758758122692791,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,0,51078469.25933499,569166.2247292182
2021-01-13,0.48530196253108104,-0.8743466161445821,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,0,51699450.92011959,620981.6607845966
2021-01-14,0.29936312297335804,-0.9541392564000488,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,0,52357602.21639146,658151.2962718721
2021-01-15,0.10116832198743272,-0.994869323391895,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,0,52096065.25791502,-261536.95847644395
2021-01-16,-0.10116832198743204,-0.9948693233918952,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,1,0,47453392.10298966,-4642673.154925355
2021-01-17,-0.2993631229733582,-0.9541392564000488,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,1,0,48048602.11147947,595210.0084898063
2021-01-18,-0.4853019625310808,-0.8743466161445822,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,48632156.515489966,583554.4040104959
2021-01-19,-0.651372482722222,-0.7587581226927911,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,0,49195229.73369691,563073.2182069393
